"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Freddie Freeman","Chris Sale",21.8328456200738,6.18607014587644,0.637032772517794,4.68633024376181,66.6577212177702,0.300648885010458,0.548614052044273
"Freddie Freeman","Jose Quintana",20.2732865103532,6.89321061926727,0.800937119623912,5.21423906891432,66.8183266818413,0.29505944747944,0.573194753834168
"Freddie Freeman","Zack Greinke",19.8101394737708,7.33928463956949,0.901964719465505,6.23312398492897,65.7154871822652,0.299160962004292,0.621270988510222
"Freddie Freeman","Jon Lester",19.306502662995,6.66977895547023,0.703110914591412,4.620041607527,68.7005658594164,0.279716965520946,0.532355597478177
"Freddie Freeman","Clayton Kershaw",20.3293460461546,6.50700525907222,0.737521585915064,6.3494444562105,66.0766826526476,0.294433628621122,0.609536991468862
"Christian Yelich","Max Scherzer",19.9745340308129,6.19733975595997,0.740500855277242,6.4130208243107,66.6746045336392,0.287565373720718,0.602427994058074
"Christian Yelich","Jacob deGrom",20.2068809931476,5.5642010232879,0.639985741614136,5.34513057620713,68.2438016657433,0.279024924114583,0.546357625693943
"Christian Yelich","Corey Kluber",20.1536735917778,5.46951047715772,0.608355729358571,5.16990919961696,68.598551002089,0.276616204591761,0.535973985326367
"Christian Yelich","Justin Verlander",20.2650635975192,5.83306735792373,0.704613052035124,5.89251870044973,67.3047372920722,0.284809917738242,0.57615112271271
"Christian Yelich","Gerrit Cole",20.7234524070437,5.86994058616587,0.691504818744311,5.6355479155508,67.0795542724953,0.289143816439859,0.570800396978116
"Christian Yelich","Chris Sale",20.0978402524697,5.26534016837538,0.540202278358396,4.97148231190586,69.1251349888907,0.272585359946626,0.521350566719191
"Christian Yelich","Jose Quintana",19.5055694619812,3.73290866208835,0.403489571930807,2.05140462331243,74.3066276806872,0.241371176432687,0.363874739952
"Christian Yelich","Zack Greinke",19.5953376122251,5.63702630343998,0.695772642994371,5.56349802322237,68.5083654181181,0.274556299904409,0.552107002409777
"Christian Yelich","Jon Lester",19.6329209168496,4.76420836266661,0.50595006479989,2.78294866894327,72.3139719867406,0.256159583152885,0.418109825123556
"Christian Yelich","Clayton Kershaw",19.7796824371766,5.90371777804124,0.663899683635701,4.58325294088985,69.0694471602566,0.276128674587193,0.519118288077256
"Bryce Harper","Max Scherzer",21.0890975672634,7.44150441414232,0.938803883510211,8.36516685696662,62.1654272781174,0.321596109843044,0.722491854739451
"Bryce Harper","Jacob deGrom",20.6468472573283,6.78312035146373,0.8216783483336,7.03058878549933,64.717765257375,0.303881089361134,0.648004781472539
"Bryce Harper","Corey Kluber",20.4712248913991,7.38172614990823,0.924369555888882,8.51382624947617,62.7088531533276,0.314553767169998,0.720630908567869
"Bryce Harper","Justin Verlander",20.1759106084323,7.19482687236182,0.904973553982988,8.44373883287489,63.280550132348,0.308834269489916,0.710554403466044
"Bryce Harper","Gerrit Cole",21.0769826474356,7.13415588051416,0.857810948248418,8.21891776699827,62.7121327568035,0.31672049151046,0.707943983212023
"Bryce Harper","Chris Sale",20.2375926902332,6.01261156192918,0.687034566490862,5.07118731259611,67.9915738687506,0.283762516943684,0.546086687639486
"Bryce Harper","Jose Quintana",18.4909886369611,6.77987229819721,0.840801027505601,6.40559742790446,67.4827406094316,0.278987431353602,0.601955260274902
"Bryce Harper","Zack Greinke",20.0022039394367,6.50638109824548,0.799094887924919,6.95631685792807,65.7360032164648,0.293493109939661,0.632375182314147
"Bryce Harper","Jon Lester",20.4153278234196,7.34637363024971,0.862769368930005,7.69711932513048,63.6784098522702,0.310114598951977,0.68484860491231
"Bryce Harper","Clayton Kershaw",20.806984829368,6.49976587755565,0.794638204401101,6.80028065022392,65.0983304384513,0.301517956356295,0.633915537985783
"Jose Altuve","Max Scherzer",21.412494385837,5.60763248686219,0.690704245597797,3.30582597552969,68.9833429061733,0.286582220675304,0.479231759984735
"Jose Altuve","Jacob deGrom",21.2356254565646,5.36796655724417,0.643842250481202,3.18520934750007,69.56735638821,0.281438756213293,0.466439227124968
"Jose Altuve","Corey Kluber",21.7512595057158,4.70405639596699,0.534268261539003,2.8186030210408,70.1918128157374,0.277723772267498,0.4403658916643
"Jose Altuve","Justin Verlander",21.4387156963207,5.52636914811076,0.682427700014932,3.28196780588766,69.070519649666,0.285856855409941,0.476666083161376
"Jose Altuve","Gerrit Cole",21.6781189177961,5.32280634817999,0.653016917707035,3.25695112601165,69.0891066903052,0.285849396990821,0.473105868713238
"Jose Altuve","Chris Sale",21.8692142206572,6.2700025164063,0.650957246385392,3.43776113249097,67.7720648840601,0.298151475370733,0.501131355225899
"Jose Altuve","Jose Quintana",21.7681418847969,6.52367824681946,0.773800306568311,3.92342064234746,67.0109589194679,0.302525554432841,0.528305818675306
"Jose Altuve","Zack Greinke",21.7183051695058,5.52209259174191,0.664948893070669,3.61668644262521,68.4779669030564,0.289524665882202,0.492240828027025
