"game_year","batter","pitch_type","pull","cent","oppo","launch_angle","launch_speed","stand","n"
2017,"Yulieski Gurriel","FT",0.378947368421053,0.336842105263158,0.284210526315789,3.65368421052632,89.6105263157895,"R",95
2017,"Yulieski Gurriel","SI",0.428571428571429,0.314285714285714,0.257142857142857,0.162857142857143,92.7371428571429,"R",35
2017,"Yulieski Gurriel","SL",0.602564102564103,0.282051282051282,0.115384615384615,13.2076923076923,90.2884615384615,"R",78
2018,"Yulieski Gurriel","CH",0.440677966101695,0.355932203389831,0.203389830508475,14.1186440677966,86.1949152542373,"R",59
2018,"Yulieski Gurriel","CU",0.585365853658537,0.292682926829268,0.121951219512195,14.8073170731707,87.4682926829268,"R",41
2018,"Yulieski Gurriel","FC",0.32258064516129,0.387096774193548,0.290322580645161,3.92903225806452,88.9,"R",31
2018,"Yulieski Gurriel","FF",0.221476510067114,0.348993288590604,0.429530201342282,16.1154362416107,90.2006711409396,"R",149
2018,"Yulieski Gurriel","FT",0.421052631578947,0.280701754385965,0.298245614035088,13.8701754385965,88.7859649122807,"R",57
2018,"Yulieski Gurriel","SI",0.466666666666667,0.244444444444444,0.288888888888889,-4.51777777777778,93.3066666666667,"R",45
2018,"Yulieski Gurriel","SL",0.635135135135135,0.216216216216216,0.148648648648649,6.85675675675676,89.5027027027027,"R",74
2019,"Yulieski Gurriel","CH",0.64,0.22,0.14,14.116,89.22,"R",50
2019,"Yulieski Gurriel","CU",0.68,0.2,0.12,19.562,91.856,"R",50
2019,"Yulieski Gurriel","FC",0.5,0.3,0.2,14.87,86.1566666666667,"R",30
2019,"Yulieski Gurriel","FF",0.293233082706767,0.255639097744361,0.451127819548872,15.7045112781955,89.9706766917293,"R",133
2019,"Yulieski Gurriel","FT",0.425,0.35,0.225,-2.96637714392034e-16,92.0425,"R",40
2019,"Yulieski Gurriel","SI",0.348837209302326,0.348837209302326,0.302325581395349,1.87674418604651,88.9860465116279,"R",43
2019,"Yulieski Gurriel","SL",0.551020408163265,0.316326530612245,0.13265306122449,17.2316326530612,87.6979591836735,"R",98
0,"Yulieski Gurriel","CH",0.524475524475524,0.293706293706294,0.181818181818182,12.2545454545455,87.2090909090909,"R",143
0,"Yulieski Gurriel","CU",0.613138686131387,0.248175182481752,0.138686131386861,13.4094890510949,89.0489051094891,"R",137
0,"Yulieski Gurriel","FC",0.446808510638298,0.308510638297872,0.24468085106383,9.62446808510638,87.4,"R",94
0,"Yulieski Gurriel","FF",0.277185501066098,0.339019189765458,0.383795309168444,15.4356076759062,90.5671641791045,"R",469
0,"Yulieski Gurriel","FT",0.398009950248756,0.328358208955224,0.27363184079602,5.13134328358209,89.7278606965174,"R",201
0,"Yulieski Gurriel","SI",0.427480916030534,0.297709923664122,0.274809160305344,0.773282442748092,91.7839694656489,"R",131
0,"Yulieski Gurriel","SL",0.591078066914498,0.271375464684015,0.137546468401487,11.9460966542751,88.8933085501859,"R",269
2019,"Yordan Alvarez","CH",0.451612903225806,0.387096774193548,0.161290322580645,16.6903225806452,86.6967741935484,"L",31
2019,"Yordan Alvarez","FF",0.35,0.266666666666667,0.383333333333333,16.87,96.4166666666667,"L",60
2019,"Yordan Alvarez","SL",0.4,0.285714285714286,0.314285714285714,20.7028571428571,92.9828571428571,"L",35
0,"Yordan Alvarez","CH",0.451612903225806,0.387096774193548,0.161290322580645,16.6903225806452,86.6967741935484,"L",31
0,"Yordan Alvarez","FF",0.35,0.266666666666667,0.383333333333333,16.87,96.4166666666667,"L",60
0,"Yordan Alvarez","SL",0.4,0.285714285714286,0.314285714285714,20.7028571428571,92.9828571428571,"L",35
2015,"Yonder Alonso","CH",0.555555555555556,0.296296296296296,0.148148148148148,-1.31296296296296,84.5185185185185,"L",54
2015,"Yonder Alonso","FF",0.368932038834951,0.310679611650485,0.320388349514563,13.6019417475728,89.2504854368932,"L",103
2015,"Yonder Alonso","SI",0.30952380952381,0.261904761904762,0.428571428571429,1.28809523809524,90.0904761904762,"L",42
2016,"Yonder Alonso","CH",0.538461538461538,0.326923076923077,0.134615384615385,8.65576923076923,87.8942307692308,"L",52
2016,"Yonder Alonso","CU",0.666666666666667,0.166666666666667,0.166666666666667,4.37,84.1966666666667,"L",30
2016,"Yonder Alonso","FF",0.503703703703704,0.207407407407407,0.288888888888889,13.3851851851852,89.6525925925926,"L",135
2016,"Yonder Alonso","FT",0.4,0.333333333333333,0.266666666666667,11.4733333333333,89.6466666666667,"L",60
2016,"Yonder Alonso","SI",0.35,0.325,0.325,2.5075,87.565,"L",40
2016,"Yonder Alonso","SL",0.580645161290323,0.161290322580645,0.258064516129032,9.96774193548387,89.4741935483871,"L",31
2017,"Yonder Alonso","CH",0.615384615384615,0.230769230769231,0.153846153846154,19.0846153846154,88.3358974358974,"L",39
2017,"Yonder Alonso","FF",0.33695652173913,0.33695652173913,0.326086956521739,27.3195652173913,90.0108695652174,"L",92
2017,"Yonder Alonso","FT",0.571428571428571,0.142857142857143,0.285714285714286,11.8261904761905,94.2166666666667,"L",42
2017,"Yonder Alonso","SL",0.472222222222222,0.277777777777778,0.25,16.7861111111111,84.8555555555556,"L",36
2018,"Yonder Alonso","CH",0.716981132075472,0.132075471698113,0.150943396226415,12.9566037735849,84.6603773584906,"L",53
2018,"Yonder Alonso","FF",0.453846153846154,0.307692307692308,0.238461538461538,20.8884615384615,89.2638461538462,"L",130
2018,"Yonder Alonso","FT",0.352112676056338,0.338028169014085,0.309859154929577,9.88732394366197,91.6647887323944,"L",71
2018,"Yonder Alonso","SL",0.612903225806452,0.354838709677419,0.032258064516129,12.9161290322581,84.5258064516129,"L",31
2019,"Yonder Alonso","CH",0.555555555555556,0.305555555555556,0.138888888888889,10.55,87.3805555555556,"L",36
2019,"Yonder Alonso","FF",0.420454545454545,0.318181818181818,0.261363636363636,15.3068181818182,88.9147727272727,"L",88
0,"Yonder Alonso","CH",0.598290598290598,0.256410256410256,0.145299145299145,9.35897435897436,86.3773504273504,"L",234
0,"Yonder Alonso","CU",0.648,0.2,0.152,11.984,87.264,"L",125
0,"Yonder Alonso","FC",0.428571428571429,0.297619047619048,0.273809523809524,19.4321428571429,86.325,"L",84
0,"Yonder Alonso","FF",0.425182481751825,0.29014598540146,0.284671532846715,17.8538321167883,89.4264598540146,"L",548
0,"Yonder Alonso","FS",0.636363636363636,0.159090909090909,0.204545454545455,5.54090909090909,86.4772727272727,"L",44
0,"Yonder Alonso","FT",0.453703703703704,0.277777777777778,0.268518518518519,8.43240740740741,90.9625,"L",216
0,"Yonder Alonso","SI",0.338028169014085,0.330985915492958,0.330985915492958,3.49014084507042,88.6267605633803,"L",142
0,"Yonder Alonso","SL",0.544827586206897,0.241379310344828,0.213793103448276,14.3875862068966,86.0441379310345,"L",145
2015,"Yolmer Sanchez","CH",0.423076923076923,0.307692307692308,0.269230769230769,9.04615384615385,80.2269230769231,"L",52
2015,"Yolmer Sanchez","FF",0.324675324675325,0.25974025974026,0.415584415584416,8.01688311688312,83.2909090909091,"L",77
2017,"Yolmer Sanchez","CH",0.433962264150943,0.264150943396226,0.30188679245283,6.63584905660377,80.8452830188679,"L",53
2017,"Yolmer Sanchez","CU",0.485714285714286,0.285714285714286,0.228571428571429,5.01428571428571,80.6657142857143,"L",35
2017,"Yolmer Sanchez","FF",0.328767123287671,0.301369863013699,0.36986301369863,9.08493150684932,85.713698630137,"L",73
2017,"Yolmer Sanchez","FT",0.319148936170213,0.297872340425532,0.382978723404255,11.7893617021277,88.3765957446809,"L",47
2018,"Yolmer Sanchez","CH",0.528571428571429,0.285714285714286,0.185714285714286,3.63714285714286,81.9185714285714,"L",70
2018,"Yolmer Sanchez","CU",0.675675675675676,0.27027027027027,0.0540540540540541,3.71621621621622,86.0189189189189,"L",37
2018,"Yolmer Sanchez","FF",0.306306306306306,0.315315315315315,0.378378378378378,11.9216216216216,87.2540540540541,"L",111
2018,"Yolmer Sanchez","FT",0.416666666666667,0.25,0.333333333333333,10.8,88.1979166666667,"L",48
2018,"Yolmer Sanchez","SL",0.5,0.28,0.22,8.184,82.924,"L",50
2019,"Yolmer Sanchez","CH",0.294117647058824,0.333333333333333,0.372549019607843,8.92941176470588,83.7529411764706,"L",51
2019,"Yolmer Sanchez","CU",0.428571428571429,0.257142857142857,0.314285714285714,12.5,85.4657142857143,"L",35
2019,"Yolmer Sanchez","FF",0.38,0.23,0.39,13.414,85.61,"L",100
2019,"Yolmer Sanchez","SL",0.384615384615385,0.358974358974359,0.256410256410256,14.4358974358974,88.325641025641,"L",39
2019,"Yolmer Sanchez","FF",0.366666666666667,0.166666666666667,0.466666666666667,21.4166666666667,84.0266666666667,"R",30
0,"Yolmer Sanchez","CH",0.430962343096234,0.292887029288703,0.276150627615063,7.30669456066946,82.0062761506276,"L",239
0,"Yolmer Sanchez","CU",0.533333333333333,0.251851851851852,0.214814814814815,7.65185185185185,84.9355555555556,"L",135
0,"Yolmer Sanchez","FC",0.4,0.272727272727273,0.327272727272727,9.31818181818182,84.2254545454545,"L",55
0,"Yolmer Sanchez","FF",0.342245989304813,0.275401069518717,0.382352941176471,11.3101604278075,85.7355614973262,"L",374
0,"Yolmer Sanchez","FS",0.434782608695652,0.260869565217391,0.304347826086957,3.32173913043478,82.3826086956522,"L",46
0,"Yolmer Sanchez","FT",0.330882352941176,0.286764705882353,0.382352941176471,9.84338235294118,87.8264705882353,"L",136
0,"Yolmer Sanchez","SI",0.36231884057971,0.318840579710145,0.318840579710145,10.2840579710145,88.3565217391304,"L",69
0,"Yolmer Sanchez","SL",0.482758620689655,0.289655172413793,0.227586206896552,10.6648275862069,85.9634482758621,"L",145
0,"Yolmer Sanchez","CH",0.426470588235294,0.220588235294118,0.352941176470588,13.1,79.8985294117647,"R",68
0,"Yolmer Sanchez","FF",0.240740740740741,0.287037037037037,0.472222222222222,13.1435185185185,85.9601851851852,"R",108
0,"Yolmer Sanchez","FT",0.256410256410256,0.358974358974359,0.384615384615385,3.06923076923077,86.0230769230769,"R",39
0,"Yolmer Sanchez","SI",0.377777777777778,0.2,0.422222222222222,1.16,87.3266666666667,"R",45
0,"Yolmer Sanchez","SL",0.439024390243902,0.292682926829268,0.268292682926829,9.1609756097561,83.9512195121951,"R",41
2015,"Yoenis Cespedes","CH",0.581395348837209,0.13953488372093,0.27906976744186,5.46976744186047,87.4302325581395,"R",43
2015,"Yoenis Cespedes","CU",0.571428571428571,0.19047619047619,0.238095238095238,11.2595238095238,89.6166666666667,"R",42
2015,"Yoenis Cespedes","FF",0.340425531914894,0.340425531914894,0.319148936170213,16.7609929078014,94.7312056737589,"R",141
2015,"Yoenis Cespedes","FT",0.4,0.290909090909091,0.309090909090909,4.34,90.9381818181818,"R",55
2015,"Yoenis Cespedes","SI",0.333333333333333,0.422222222222222,0.244444444444444,9.54,91.8622222222222,"R",45
2015,"Yoenis Cespedes","SL",0.414893617021277,0.287234042553192,0.297872340425532,11.4659574468085,90.9276595744681,"R",94
2016,"Yoenis Cespedes","CU",0.5,0.366666666666667,0.133333333333333,18.5166666666667,91.56,"R",30
2016,"Yoenis Cespedes","FF",0.246153846153846,0.369230769230769,0.384615384615385,19.6623076923077,93.9976923076923,"R",130
2016,"Yoenis Cespedes","FT",0.390243902439024,0.341463414634146,0.268292682926829,10.9365853658537,92.4878048780488,"R",41
2016,"Yoenis Cespedes","SI",0.473684210526316,0.263157894736842,0.263157894736842,-0.8,88.2736842105263,"R",38
2016,"Yoenis Cespedes","SL",0.459016393442623,0.262295081967213,0.278688524590164,17.6032786885246,90.344262295082,"R",61
2017,"Yoenis Cespedes","FF",0.444444444444444,0.296296296296296,0.259259259259259,25.8308641975309,92.2308641975309,"R",81
2017,"Yoenis Cespedes","FT",0.342105263157895,0.342105263157895,0.315789473684211,13.4473684210526,89.8868421052632,"R",38
2017,"Yoenis Cespedes","SL",0.454545454545455,0.333333333333333,0.212121212121212,9.91212121212121,87.3484848484848,"R",33
2018,"Yoenis Cespedes","FF",0.387096774193548,0.193548387096774,0.419354838709677,31.5774193548387,93.6774193548387,"R",31
0,"Yoenis Cespedes","CH",0.554347826086957,0.16304347826087,0.282608695652174,14.9195652173913,88.4391304347826,"R",92
0,"Yoenis Cespedes","CU",0.565656565656566,0.242424242424242,0.191919191919192,13.6212121212121,89.9323232323232,"R",99
0,"Yoenis Cespedes","FC",0.416666666666667,0.270833333333333,0.3125,18.0166666666667,90.83125,"R",48
0,"Yoenis Cespedes","FF",0.33420365535248,0.328981723237598,0.336814621409922,20.8631853785901,93.8681462140992,"R",383
0,"Yoenis Cespedes","FT",0.402684563758389,0.315436241610738,0.281879194630872,8.9248322147651,91.0885906040268,"R",149
0,"Yoenis Cespedes","SI",0.419047619047619,0.361904761904762,0.219047619047619,4.85428571428571,90.3380952380952,"R",105
0,"Yoenis Cespedes","SL",0.439024390243902,0.297560975609756,0.263414634146341,13.8224390243902,90.0839024390244,"R",205
2018,"Yoan Moncada","CH",0.558823529411765,0.294117647058824,0.147058823529412,12.4323529411765,88.9088235294118,"L",34
2018,"Yoan Moncada","FF",0.423913043478261,0.228260869565217,0.347826086956522,21.7260869565217,93.8423913043478,"L",92
2018,"Yoan Moncada","FT",0.268292682926829,0.317073170731707,0.414634146341463,22.4073170731707,91.6926829268293,"L",41
2019,"Yoan Moncada","CH",0.488888888888889,0.355555555555556,0.155555555555556,15.9177777777778,90.4244444444444,"L",45
2019,"Yoan Moncada","CU",0.424242424242424,0.333333333333333,0.242424242424242,9.65151515151515,90.9575757575758,"L",33
2019,"Yoan Moncada","FF",0.371794871794872,0.269230769230769,0.358974358974359,11.4820512820513,94.4038461538462,"L",78
2019,"Yoan Moncada","FF",0.294117647058824,0.264705882352941,0.441176470588235,13.5176470588235,89.4470588235294,"R",34
0,"Yoan Moncada","CH",0.505376344086022,0.344086021505376,0.150537634408602,13.9204301075269,88.1161290322581,"L",93
0,"Yoan Moncada","CU",0.538461538461538,0.276923076923077,0.184615384615385,12.3738461538462,89.8030769230769,"L",65
0,"Yoan Moncada","FF",0.402061855670103,0.257731958762887,0.34020618556701,16.5072164948454,93.7592783505155,"L",194
0,"Yoan Moncada","FT",0.263157894736842,0.289473684210526,0.447368421052632,13.7736842105263,92.8131578947368,"L",76
0,"Yoan Moncada","SI",0.448979591836735,0.326530612244898,0.224489795918367,3.84081632653061,92.8081632653061,"L",49
0,"Yoan Moncada","SL",0.590163934426229,0.245901639344262,0.163934426229508,15.5295081967213,94.0934426229508,"L",61
0,"Yoan Moncada","CH",0.405405405405405,0.432432432432432,0.162162162162162,13.9702702702703,88.9972972972973,"R",37
0,"Yoan Moncada","FF",0.351351351351351,0.256756756756757,0.391891891891892,13.2364864864865,88.6554054054054,"R",74
2015,"Yasmany Tomas","CU",0.647058823529412,0.235294117647059,0.117647058823529,2.33529411764706,85.5235294117647,"R",34
2015,"Yasmany Tomas","FF",0.166666666666667,0.238095238095238,0.595238095238095,2.91309523809524,92.3488095238095,"R",84
2015,"Yasmany Tomas","FT",0.28125,0.3125,0.40625,-3.403125,84.578125,"R",32
2015,"Yasmany Tomas","SL",0.473684210526316,0.280701754385965,0.245614035087719,11.4771929824561,90.8035087719298,"R",57
2016,"Yasmany Tomas","CH",0.571428571428571,0.285714285714286,0.142857142857143,14.3690476190476,90.3952380952381,"R",42
2016,"Yasmany Tomas","CU",0.617647058823529,0.117647058823529,0.264705882352941,11.1029411764706,90.2411764705882,"R",34
2016,"Yasmany Tomas","FF",0.180952380952381,0.219047619047619,0.6,11.3419047619048,93.2428571428571,"R",105
2016,"Yasmany Tomas","FT",0.326923076923077,0.192307692307692,0.480769230769231,1.13461538461538,87.8807692307692,"R",52
2016,"Yasmany Tomas","SL",0.553191489361702,0.223404255319149,0.223404255319149,12.6989361702128,89.9510638297872,"R",94
2017,"Yasmany Tomas","FF",0.205128205128205,0.384615384615385,0.41025641025641,13.6717948717949,94.2076923076923,"R",39
0,"Yasmany Tomas","CH",0.608695652173913,0.27536231884058,0.115942028985507,10.4420289855072,89.6333333333333,"R",69
0,"Yasmany Tomas","CU",0.61038961038961,0.220779220779221,0.168831168831169,7.7051948051948,88.4168831168831,"R",77
0,"Yasmany Tomas","FC",0.403225806451613,0.290322580645161,0.306451612903226,8.43870967741936,89.2774193548387,"R",62
0,"Yasmany Tomas","FF",0.183406113537118,0.253275109170306,0.563318777292576,8.57205240174672,93.1270742358079,"R",229
0,"Yasmany Tomas","FT",0.30188679245283,0.264150943396226,0.433962264150943,0.717924528301887,87.7566037735849,"R",106
0,"Yasmany Tomas","SI",0.294117647058824,0.313725490196078,0.392156862745098,2.51764705882353,89.0372549019608,"R",51
0,"Yasmany Tomas","SL",0.514619883040936,0.239766081871345,0.245614035087719,11.8187134502924,90.1760233918129,"R",171
2015,"Yasmani Grandal","CH",0.585365853658537,0.268292682926829,0.146341463414634,1.29512195121951,90.1609756097561,"L",41
2015,"Yasmani Grandal","FF",0.430555555555556,0.305555555555556,0.263888888888889,16.2069444444444,89.7402777777778,"L",72
2015,"Yasmani Grandal","FT",0.424242424242424,0.303030303030303,0.272727272727273,6.47878787878788,89.569696969697,"L",33
2016,"Yasmani Grandal","CH",0.612903225806452,0.225806451612903,0.161290322580645,3.98387096774194,86.4870967741935,"L",31
2016,"Yasmani Grandal","FF",0.415384615384615,0.353846153846154,0.230769230769231,22.0246153846154,90.2830769230769,"L",65
2016,"Yasmani Grandal","FT",0.263157894736842,0.394736842105263,0.342105263157895,7.25,93.9263157894737,"L",38
2016,"Yasmani Grandal","SL",0.6,0.233333333333333,0.166666666666667,15.0066666666667,90.92,"L",30
2017,"Yasmani Grandal","CH",0.585365853658537,0.219512195121951,0.195121951219512,6.33658536585366,87.4414634146341,"L",41
2017,"Yasmani Grandal","FF",0.392405063291139,0.265822784810127,0.341772151898734,19.5379746835443,90.1354430379747,"L",79
2017,"Yasmani Grandal","FT",0.272727272727273,0.393939393939394,0.333333333333333,6.16969696969697,87.7393939393939,"L",33
2018,"Yasmani Grandal","CH",0.615384615384615,0.25,0.134615384615385,-0.855769230769231,83.6903846153846,"L",52
2018,"Yasmani Grandal","FF",0.467532467532468,0.311688311688312,0.220779220779221,22.5233766233766,90.1844155844156,"L",77
2019,"Yasmani Grandal","CH",0.578947368421053,0.210526315789474,0.210526315789474,6.82368421052632,87.271052631579,"L",38
2019,"Yasmani Grandal","FF",0.36046511627907,0.255813953488372,0.383720930232558,18.7139534883721,90.9569767441861,"L",86
2019,"Yasmani Grandal","SL",0.515151515151515,0.272727272727273,0.212121212121212,17.3969696969697,90.6454545454545,"L",33
2019,"Yasmani Grandal","FF",0.27027027027027,0.378378378378378,0.351351351351351,27.7918918918919,92.0297297297297,"R",37
0,"Yasmani Grandal","CH",0.596059113300493,0.236453201970443,0.167487684729064,3.20788177339902,86.8522167487685,"L",203
0,"Yasmani Grandal","CU",0.552380952380952,0.266666666666667,0.180952380952381,7.21714285714286,89.7266666666667,"L",105
0,"Yasmani Grandal","FC",0.571428571428571,0.2,0.228571428571429,14.0228571428571,85.5314285714286,"L",70
0,"Yasmani Grandal","FF",0.411609498680739,0.295514511873351,0.29287598944591,19.7511873350923,90.2820580474934,"L",379
0,"Yasmani Grandal","FT",0.397163120567376,0.333333333333333,0.269503546099291,8.47021276595745,90.7297872340425,"L",141
0,"Yasmani Grandal","SI",0.367088607594937,0.392405063291139,0.240506329113924,3.95822784810127,93.9810126582279,"L",79
0,"Yasmani Grandal","SL",0.580645161290323,0.233870967741935,0.185483870967742,19.3774193548387,90.0782258064516,"L",124
0,"Yasmani Grandal","CH",0.425531914893617,0.361702127659574,0.212765957446809,13.7914893617021,88.1212765957447,"R",47
0,"Yasmani Grandal","FF",0.43298969072165,0.298969072164948,0.268041237113402,20.4680412371134,91.2329896907217,"R",97
0,"Yasmani Grandal","FT",0.243243243243243,0.351351351351351,0.405405405405405,3.01891891891892,89.6837837837838,"R",37
0,"Yasmani Grandal","SI",0.388888888888889,0.277777777777778,0.333333333333333,5.69166666666667,91.8916666666667,"R",36
0,"Yasmani Grandal","SL",0.58974358974359,0.179487179487179,0.230769230769231,8.78205128205128,94.3,"R",39
2015,"Yasiel Puig","FF",0.186046511627907,0.348837209302326,0.465116279069767,8.37441860465116,91.7581395348837,"R",43
2015,"Yasiel Puig","FT",0.285714285714286,0.4,0.314285714285714,5.31714285714286,87.5828571428572,"R",35
2015,"Yasiel Puig","SL",0.386363636363636,0.318181818181818,0.295454545454545,18.0795454545455,89.4113636363636,"R",44
2016,"Yasiel Puig","FF",0.344827586206897,0.32183908045977,0.333333333333333,13.0666666666667,89.0735632183908,"R",87
2016,"Yasiel Puig","FT",0.486486486486487,0.216216216216216,0.297297297297297,5.8972972972973,90.5459459459459,"R",37
2016,"Yasiel Puig","SL",0.565217391304348,0.282608695652174,0.152173913043478,17.0195652173913,95.0565217391304,"R",46
2017,"Yasiel Puig","CU",0.647058823529412,0.264705882352941,0.0882352941176471,6.71764705882353,85.95,"R",34
2017,"Yasiel Puig","FF",0.36986301369863,0.219178082191781,0.410958904109589,12.7582191780822,88.4013698630137,"R",146
2017,"Yasiel Puig","FT",0.431818181818182,0.386363636363636,0.181818181818182,0.00681818181818144,91.875,"R",44
2017,"Yasiel Puig","SI",0.483870967741935,0.354838709677419,0.161290322580645,0.851612903225806,87.8129032258065,"R",31
2017,"Yasiel Puig","SL",0.539473684210526,0.25,0.210526315789474,15.9171052631579,88.0197368421053,"R",76
2018,"Yasiel Puig","CH",0.566666666666667,0.233333333333333,0.2,17.24,88.1066666666667,"R",30
2018,"Yasiel Puig","FF",0.287234042553192,0.319148936170213,0.393617021276596,11.2808510638298,89.5659574468085,"R",94
2018,"Yasiel Puig","FT",0.548387096774194,0.290322580645161,0.161290322580645,4.30967741935484,87.5741935483871,"R",31
2018,"Yasiel Puig","SI",0.333333333333333,0.433333333333333,0.233333333333333,-1.56333333333333,88.0833333333333,"R",30
2018,"Yasiel Puig","SL",0.408163265306122,0.306122448979592,0.285714285714286,19.8326530612245,87.6714285714286,"R",49
2019,"Yasiel Puig","CH",0.609756097560976,0.170731707317073,0.219512195121951,12.0756097560976,90.2926829268293,"R",41
2019,"Yasiel Puig","CU",0.48780487804878,0.341463414634146,0.170731707317073,13.1,88.4780487804878,"R",41
