"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Alex Bregman","Tanner Roark",21.1635769001977,7.52482279745333,0.785936299873235,5.62571975239304,64.8999442500826,0.312313226868522,0.610739104042963
"Josh Donaldson","Tanner Roark",20.7888946771365,6.55214543090891,0.722886277135166,6.29791175387265,65.6381618609468,0.299501611014954,0.612534913858504
"J.D. Martinez","Tanner Roark",20.5130062562697,7.07329658928432,0.832942113151004,7.13356749025513,64.4471875510399,0.306022791989159,0.656926957353118
"Joey Votto","Tanner Roark",21.1633213263644,7.35969208807265,0.893774375980153,6.04338001540276,64.53983219418,0.313089038273617,0.627375486920613
"Freddie Freeman","Tanner Roark",20.0225288735167,7.12130923816579,0.87716299877623,6.57590844913501,65.4030904404063,0.299933353863041,0.63200270142717
"Christian Yelich","Tanner Roark",20.7290110044135,6.03920471368981,0.747956520243443,5.68015763953538,66.8036701221179,0.291732593585,0.57771920550665
"Bryce Harper","Tanner Roark",20.7869282600781,6.79889274609372,0.839084872235844,7.06254719099524,64.5125469305972,0.305849848680741,0.65152157132954
"Jose Altuve","Tanner Roark",21.2361838187794,5.45179109892412,0.623147901696406,3.37076677420709,69.318110406393,0.282638306314428,0.474922768185452
"Mike Trout","Cole Hamels",20.9121788306027,6.40049858783076,0.716960691692437,5.17573831300497,66.7946235768692,0.295595637777268,0.565670113333614
"Nelson Cruz","Cole Hamels",19.7569273256421,5.81781117933572,0.707748857910543,6.87681172913722,66.8407009079745,0.282233543018757,0.61023043174594
"Alex Bregman","Cole Hamels",21.8102528639798,6.71691988961589,0.664231148209576,3.63234692727573,67.176249170919,0.302917036692549,0.517661737969432
"Josh Donaldson","Cole Hamels",19.1145916575561,6.37736405472393,0.672856022230939,5.26851080706128,68.5666774584278,0.276199729967522,0.549619310619419
"J.D. Martinez","Cole Hamels",19.6730476917224,6.84372716167872,0.772162289988045,6.75849838721818,65.9525644693927,0.292669430150493,0.627109824339167
"Joey Votto","Cole Hamels",19.9285332520702,5.14221608293485,0.55332936966482,2.40524390431621,71.9706773910139,0.262555896748669,0.414939291441992
"Freddie Freeman","Cole Hamels",19.1502319990545,6.24028348159089,0.663569864516115,4.39883696946048,69.547077685378,0.272528958009001,0.512168564336265
"Christian Yelich","Cole Hamels",19.9702537810253,5.17300135539998,0.705058287648993,4.35015966267305,69.8015269132527,0.270238960492933,0.498320700054645
"Bryce Harper","Cole Hamels",18.75649716456,6.25486607023424,0.754805018273683,4.33721498370329,69.8966167632288,0.269343697747023,0.508795042946627
"Jose Altuve","Cole Hamels",21.8573580444866,6.0488629801696,0.637164057640251,3.35548768156174,68.1011272361418,0.295344085220769,0.492885269039935
"Mike Trout","German Marquez",19.8830885894517,7.51054202478844,1.01325586721668,7.40831778543387,64.1847957331093,0.306797390457045,0.675772113824141
"Nelson Cruz","German Marquez",19.6026629957887,7.05319065651452,0.95149648562586,7.02703359896866,65.3656162631023,0.296939542822018,0.646716681615699
"Alex Bregman","German Marquez",20.8501793204345,7.69021392623929,1.00966164871322,6.44529284925104,64.0046522553619,0.315858558006832,0.65040763516057
"Josh Donaldson","German Marquez",20.3408866557122,6.95497804632248,0.881920645295485,6.42078902792938,65.4014256247404,0.301111593639532,0.625797607959612
"J.D. Martinez","German Marquez",19.4431458519783,7.70336130118225,1.08689777076378,8.32120222315422,63.4453928529214,0.307960025748232,0.71395370659251
"Joey Votto","German Marquez",20.5165944474688,7.33299642271438,0.870109852878542,6.13749733972923,65.1428019372091,0.305976294143901,0.623429062104501
"Freddie Freeman","German Marquez",20.2996763304924,7.79319616526795,0.970199645908963,7.29673976902596,63.6401880893047,0.313506472903515,0.679836266748591
"Christian Yelich","German Marquez",21.2324401932419,5.67595685112879,0.642637099638556,5.21026013215909,67.2387057238316,0.290654180319746,0.553533057230515
"Bryce Harper","German Marquez",20.5723048700786,7.12175958741387,0.844457772793856,7.34264605232865,64.118831717385,0.308000617483677,0.667197815726025
"Jose Altuve","German Marquez",21.0903247785194,5.64995342900484,0.722512649556061,3.88850195412038,68.6487071887993,0.285738870119064,0.501117774016788
